id	text	HS	TR	AG
22948	En Redes Sociales están las fotos de los supuestos asesinos uno un nicaragüense indocumentado y un costarricense. Muy preocupante que la lacra de #Nicaragua entre a #CostaRica como perro por su casa. https://t.co/8PwkSEhehe	1	0	1
22949	80,000 menores han entrado en España solos desde Marruecos, luego llegará la reunificación familiar, Padres, Hermanos, Primos, Abuelos etc. ¿Para que los envía Marruecos? ¿Alguien pide explicaciones a las autoridades Marroquís? ¿SON INMIGRANTES O ENVIADOS PARA INVADIR ESPAÑA? https://t.co/II7nkh5Xii	1	0	0
22950	Guardia Nacional ayuda a detener a uno de cada 10 indocumentados – El Tiempo Las Vegas - https://t.co/yuOtfUuhVO https://t.co/TY2WRXSNF7	0	0	0
22951	Gracias twitter por enseñarme tuits de hace 22h que no he vidto porque los quitaste de mi puta TL a la hora en la que fueron escritos :))))	0	0	0
22955	@William43591799 Tu eres una perra	1	1	1
22956	"*De ultimo minuto*  👇👀👇👀👇👀👇*Para conocimiento de todos, a ""CARLOS PISTOLA""  traficante de indocumentados que fue  apresado transportando 17 ilegales haitianos en carro honda civic, solo le impusieron... https://t.co/sWyZdB0Fx9"	0	0	0
22957	@AyudaMadrid @LeticiaDolera Le deseo una muerte lenta y dolorosa a la escoria humana que le ha hecho eso al pobre gatito.	0	0	0
22958	Hasta junio han entrado en España un total de 17.950 personas de manera ilegal.  Sin embargo, Grecia llegó a alcanzar los 200.000 inmigrantes en solo un mes.  Comprueba estos y más datos sobre la inmigración ⬇️ https://t.co/AaCIo3TPV7 https://t.co/Epqs80w9m9	0	0	0
22959	INMIGRACIÓN https://t.co/Drh8Lz5nzk	0	0	0
22960	1- no se pintan para crear un efecto en ti 2- por merecer os mereceis una puta mierda https://t.co/88AN9WNs1i	0	0	0
22961	@SamBelenn Callate vos sos una puta reprimida ajajaajaa	1	1	1
22962	Voy a provocar a la perra del hijo del jefe a ver si me muerde una pata u lo que sea, y así me incapaciten, y no vengo a trabajar en estos días no tan bonitos.🌚😂	0	0	0
22963	Yo con alguien tóxico>>> “Mira, hacemos como que tú eres 2017, y te vas muy para la gran puta mierda...”	0	0	0
22964	Trabajar con Árabes es una patada en los huevos, con botas de punta de acero, en el frío entorno de Alaska, a pelo.	1	0	1
22965	@rouco64 @BauviJc @okdiario Esta lo hace para dar en la cara que sale con las sullas ....toda la escoria le viene bien	0	0	0
22966	@MarinaAlbiol Tu eres una perra comunista!	1	1	1
22967	@CasftSamu CALLATE PUTA EJEJAJ	1	1	1
22968	#TITULAESNACIONALES: Interpol captura a deportado salvadoreño que es acusado por los delitos de violación y acosos sexual	0	0	0
22969	@Gersoto88 @goguevar @gobierno Ya cállate de una puta vez Gerardo	0	0	0
22970	Cuando me detengan POR PARTIRLE LA PUTA CABEZA este video va a ser considerado prueba de que se lo merecía. Vais provocando odio, provocando violencia.. https://t.co/r2vmGRKxSD	0	0	0
22973	Hoy inicia el Festival Gastronómico Cuchara E’Palo en @cccartagenaco y está espectacular!!. #Mexico país invitado de honor. Año 🇲🇽-🇨🇴 #SaberesySabores @saberessabores   Gracias Hotel Capellan Tacos El Güero @FenalcoBolivar @EmbaMexCol @SoyBlancaAlcala @bolivarsiavanza @SRE_mx https://t.co/0KpMtQxaM2	0	0	0
22974	Vía TuAutoCorrector: RT DeboRecordarQue: Mi novia es una perra (Pluto)	1	1	1
22975	Lo que más me sorprende cuando se matan unos weyes por culpa de una mujer es que existan pendejos que se quieran matar por una puta.	1	0	1
22976	si te llamo puta es porque tu eres mi puta pero habrá problemas si alguien más te llama puta	1	1	1
22977	@wladdiespin @MashiRafael Cállate hijo de la gran puta zorra de tu madre	0	0	0
22978	Güera Güera... 🙄🙄😍	0	0	0
22979	AL FINAL SOLO QUEDAN BANEOS Y REFUGIADOS: Historias del Eve Online. https://t.co/NYV4onk0mD	0	0	0
22980	Los polideportivos que financiamos todos los andaluces para que puedan hacer deporte nuestros jóvenes, están siendo inutilizados e invadidos por subsaharianos y musulmanes	1	0	0
22981	INMIGRACION ILEGAL DEPORTACION ¡YAA! Y ENTRE OTRAS COSAS MENOS RIESGO DE TERRORISTAS INFILTRADOS ¿NO? - Un mando único policial para combatir inmigración ilegal https://t.co/UxYyEMH8T3. vía @EPExtremadura	1	0	0
22982	@jocksan51 @MemoTorresL Cállate perra	1	1	1
22983	@IrantzuVarela Hay dictadores que han hecho menos daño a la sociedad que tú, con tu pensamiento nazi. Coño ya! muy buen argumento	0	0	0
22984	@paulitachaves Callate hija de puta si no servís para una mierda y te venís a hacer la que laburás gato mantenido por el zoquete que tenés de marido débil mental la concha de tu bisabuela en tanga	0	0	0
22985	Mireya te merecias quedarte tbh, no merecias la nominación lo hiciste de puta madre #OTGala7	0	0	0
22986	"Sea insulto o no, los ""malditos sudacas"" son los que tienen en pie a las ligas del fútbol español y europeo https://t.co/EwHDpR0gZV"	1	0	0
22987	Cogerte en brazos sin sacar mi polla de tu coño y llevarte sobre el mueble, duro contra la pared, clavándotela sin… https://t.co/5SgcBJg4Ez	0	0	0
22988	Racismo es que no haya güeros en aprietos. 🙄😆	1	0	0
22989	el tema Arabe me hace mover el orto solo	0	0	0
22990	TE LO MERECES POR PERRA. —Lo arrastra por la academia de las greñas y le da unos chanclazos. https://t.co/9GwmLte4BU	1	1	1
22991	No me gusta Árabe pero se me pegó.	0	0	0
22992	@Stolbizer @mainesCyN Callate la boca perra siberiana metiendo a CFK en esto! Sos tan pelotuda podes ser! Nunca seras nada	1	1	1
22993	@auronplay @Esteban_Alva_ Jajaj que gracioso kion cuando dise no pares de ablarme raul y despues callate hijo puta	0	0	0
22994	Me conocen porque siempre estoy en modo arabe	0	0	0
22995	Nivel 4 reforzado es igual a recoger 400 inmigrantes cada día . https://t.co/RVYHv6mL06	1	0	0
22996	la cagada a palos se la merecía' en q cabeza cabe hija de re mil puta https://t.co/ToUeBLCbTc	0	0	0
22997	@Yullian2 A veces creo que tú eres su perra.	1	1	1
22999	@c_orci Si tu eres la que me anda rogando que puta hueva, pinche vieja pediche larga ya te traía bien patrocinada y la sigues haciendo de pedo como chingas a la verga	1	1	1
23000	@Tatian57955424 Antes que con la polla dura, follarte con mis dedos a la vez que te mamo tu coño empapado....mmmmm👅👅💦💦💦	0	0	0
23001	No voy a enviar nudes de piernas, que los árabes dirán que voy incitando Si queréis verme las piernas, tendréis que verme en persona 👀	0	0	0
23002	Vieron que las feministas son re violentas pero cuando es contra la mujer es como 'no, terrible hijo de puta no pueden ser tan violentos' xd	0	0	0
23004	@todonoticias Callate la puta que te pario hijo de puta si vos no arreglaste nada pelotudo	0	0	0
23005	¿Os imagináis a SEMEN como una opción en las elecciones? No nos interesa, pero quién sabe. Eso si, ni una sola mujer en el partido...	1	0	0
23006	// Hostia puta, si tú eres del Fake Danganronpa, si mal no recuerdo¿ https://t.co/vqFg6j4QKx	0	0	0
23007	l'arabe arabé https://t.co/G5reP5dNKs	0	0	0
23008	@Manaka_msyra @BrianD_Campbell callate zorra malnacida esta el armario empotrado tmb y tengo mil cosas ahi dentro	1	1	1
23010	Me sigue Banda de estudios y pibas de arabe a mi página, no se pq pero venga	0	0	0
23011	#ANALISIS 👉 Desde 1960 el porcentaje de población total desplazada apenas se ha movido del 3% y la proporción de refugiados continúa entre el 7 y el 10% Por José Luis Villacañas Berlanga para @ctxt_es  https://t.co/xfFYegvsPd	0	0	0
23012	roman tu eres la puta de vince :v #RAW	0	0	0
23013	Alfred esta en plan, tu eres gilipollas y no tienes ni puta idea de lo que dices	0	0	0
23014	@MRojoMan Tú eres un perfecto hijo de puta, que defiendes asesinos como Otegui. Mierda de chusma perro flauta, ojalá te quedes tetraplejico y la embolia para tu padre y el infarto a tu madre gilipollas	0	0	0
23015	«Q paso mi lic no lo veo desde el año pasado jejeje» Sí sí cállate hijo de perra	0	0	0
23016	Tu no eres mala persona TU ERES ESCORIA @angeeles013	0	0	0
23017	Le voy a enseñar a la perra de mi amiga a jugar al uno	1	1	1
23018	No le digan a sus hijos que 'puta' es una 'mala palabra', deberían enseñarle que NO es un insulto	0	0	0
23020	Lo mejor del día, escuchar como mi sobrino le dijo CALLATE PUTA a mi hermana 😂😂😂😂	1	1	1
23022	Olé perra hijueputa @Andreeaa_05 enseñarle que usted si sabe:3	1	1	1
23023	Cuántos inmigrantes creemos que hay, y cuántos hay en realidad. Ciudadanos de un lugar llamado mundo... https://t.co/ngyCsVJjBp	0	0	0
23024	#estefinde  costo DNI Y PASAPORTE, q sorete me importa cuanto cuesta en otros paises sudacas. Lobo das VERGUENZA CN LAS COMPARACIONES. ASCO	1	0	1
23025	@cafetalero1705 @criptografo Y veo que tu eres muy celosa... Y puta	1	1	1
23026	Pues la India de Gandhi Ese país tan espiritual... Son razas dominadas..como los árabes, dominados por un libro...Tendencia a retroceder ante lo nuevo,desprecio por la mujer, por lo inferior según el criterio de estas simple minds; los animales,las mujeres,las niñas los pobres.. https://t.co/H7hV6nCHyj	1	0	0
23027	Los Venezolanos llamamos por años: Ladrones a los Chinos Tacaños a los Árabes Mala gente a los Colombianos Indios y feos a los Peruanos Vagos a los Panameños Y venimos a indignarnos cuando nos llaman Venecos en otro lado.  Xenofobico el venezolano, para nada .	1	0	1
23028	Apoyo a una legislación en Perú que castigue doble pena a inmigrantes culpables de delito. Cese al perjuicio que choros exportados perjudiquen a sinceros emigrantes compatriotas	1	0	1
23029	-Hey Fonsi - QUE VERGA QUERES DEMI, LA PUTA MADRE YA PASÓ, CALLATE.	0	0	0
23030	Como siempre, nuestras autoridades a última hora se dan cuenta d todos los problemas q generan los inmigrantes venezolanos sin haber cumplido los requisitos para este fin. Una vez más, se demuestra q son improvisadores y no previsores; en conclusión terminan siendo informal todo.	1	0	0
23031	@vozdelatierra Puta que te pasaste de pendejo para salir a decir una sola palabra, tú eres tan o más responsable de esta calamidad con tu pensamiento arcaico e irracional.	0	0	0
23032	@MarysabelPuerto Mejor callate cara de puta o reputa como tu madre.. Se nota que te hacen falta estos https://t.co/3jeehNQzy1	1	1	1
23033	Un juez reafirma la orden a Trump de reactivar el plan para los jóvenes indocumentados https://t.co/3X2WIAmbrQ https://t.co/oJyeC1Y7wL	0	0	0
23034	Esta puta blanca no se calla! Ya cállate con tu chugar daddy! Puro pinche chugar daddy! A nadie le importa pendeja!	1	1	1
23035	Me compré unos tacones rojos perra pasión, yo no se porque ando desperdiciando en esas tonterías pero cautivaron demasiado mi atención 👠	0	0	0
23036	Vendida, @IndiraHuilca, tienes cara para demostrar tu hipocresía, mejor cállate, perra. https://t.co/mLwCXla1nn	1	1	1
23037	Mi goals mujer es tener una vajilla súper súper súper súper perra con oro ylm.	0	0	0
23038	La Guardia Civil y la Policía Nacional mermadas de personal y medios + dedicación casi exclusiva a la inmigración ilegal. #SanchezDimision #EleccionesYa https://t.co/T0WCgwCJI8	0	0	0
23039	Niños españoles, que este verano, al día no harán una comida completa, pero no pasa nada, son niños españoles, si fueran invasores negros o musulmonos, sería otra cosa. Eres español, te jodes. Y ahora Gob y Pte del mismo, a costa de los españoles, de vacaciones, de nuevo.	1	0	1
23040	De verdad hay gente tan ruin y tan hija de puta capaz de inventarse que tiene cáncer y que se esta muriendo?, pero con que fin?, es que no logro entender que ganan diciendo eso... https://t.co/NtgnfdBZ9V	0	0	0
23041	Ahora todas con un discurso feminista, pero cuando veis a una tía con escote o liándose con quien le da la gana, la llamáis guarra	1	0	0
23042	Que ladilla esos malditos árabes con su llamadera por fb.	1	0	1
23043	Gangstas reales eran los negratas de los ochenta y noventa, vosotros solamente sois unos gilipollas con pasta y sin personalidad.	1	0	1
23044	te mereces eso y más hijo de perra, no hiciste nada con mi Rebaño https://t.co/AU5hBorahK	0	0	0
23045	@Martinitz_ callate zorra querés que te viole putita	1	1	1
23046	El acoso, el abuso o la violacion como trofeo de la belleza. Mononeuronal https://t.co/G66EFZ1s7D	0	0	0
23047	@JLozanoA @alelagunes TU ERES HECES LAME HUEVOS HIJO DE PUTA	0	0	0
23048	Cada palabra que has dicho está mal' es el nuevo 'Tú cállate, que no tienes ni puta idea'.	0	0	0
23049	@mafecontreras8 Tu en tu amplia sabiduría, defineme cuando una mujer es perra	1	0	1
23050	@lara_ahualli Pedazo de zorra cállate q yo me lo cante antes 😜	1	1	1
23051	@backsideval35 Jajajaja 😁 yo sé tú eres esa perra 🐩 que termina mordiendo el santa 🎅	1	1	1
23052	@braviela Güera de mi ❤️ Hoy es el cumple de @mayito_bereli  Le puedes regalar una felicitación 😍 la harías muy feliz😍	0	0	0
23053	Bueh pero no dejan un segundo de ser imbéciles eh , porque no sacan un spot incitando al acoso manga de enfermos. Un segundo aflojen hijos de mil putas https://t.co/hxlAM5We4B	0	0	0
23054	@SoyPutoImbecil me he leido el mismo numero de enciclopedias que lo que te mide la polla	0	0	0
23055	@Relatofeminista Pero que ridiculas sois enceder la tv y verlo con vuestros ojos	0	0	0
23056	"Pedro Sánchez cede y autoriza a Open Arms a desembarcar 87 inmigrantes ilegales - Rambla Libre.  ""Que importancia tienen estas admisiones cuando por las costas de Cádiz, en apoyo de las mafias, estamos admitiendo a miles cada semana"" dice Pedro Sánchez.   https://t.co/nCLSWwwKaO"	0	0	0
23057	@Michael5SOS @DestinyTheGame Puta que eres lindo, te mereces todo mijito rico 💖	0	0	0
23058	@Friedducha Coincido contigo en casi todo, hay muchas formas d violación y acoso sexual. La educación es mala, los medios masivos y todo esta sexualizado, 1 violador merece la muerte, pero x mirar, yo he visto tu perfil, en algunas fotos estas desnuda y n	0	0	0
23060	Perdòn @CeciliaAF1  agregaría para esto al sr pdte @sebastianpinera  Dar un telefono de DENUNCIA para inmigrantes indocumentados Gracias! https://t.co/DUAIZabS5O	1	0	0
23061	@adanariabigail TU ERES ESA AMIGA PUTA JAJAJAJ	1	1	1
23062	Picadita árabe,en lo de Matilde,  con las chicas de Santa Maria	0	0	0
23063	@HoranFlynn Y tú eres la puta? Ah perdón pensé que hablábamos de las verdades perdón	1	1	1
23064	@Monique_1714 @adriasolebabi Y tú eres una zorra estúpida	1	1	1
23065	Tu Puta Madre @BisagraDelBrazo 10 ago, 2013 Vamos, os voy a enseñar un bicho grande y feo. ES MI POLLA — Me preocupa mucho que te hayas molestado en irte cuatro años y medio atrás buscando un tuit. De... https://t.co/YGCDWpStrL	0	0	0
23066	@Cazatalentos @ElenaSGalan @_isaacrosa @Barbijaputa Qué liberales y progres sois toda la escoria que intentáis defender un asesinato, Dios quiera que no le toque a un ser querido vuestro, veréis el asco que produce ver este tipo de comentarios. Sois patét	0	0	0
23067	@pixurraa de puta madre chaval notable se lo boy a enseñar a mi madre	0	0	0
23068	@ivan4bolivar Cállate que asustas a la perra. (Y a mí también me das miedo)	0	0	0
23069	La puta madre no quiero parar de llorar cuando Mica escribe algo o cuando veo el vídeo de ayer, se merecía demasiado llegar a la final no puedo creer lo q paso	0	0	0
23070	@PeyejitoStyle @Zeildoux y tu eres un hijo de la gran puta y tu novia una guarra jajaja	1	1	1
23071	La ministra Valerio está realizando una verdadera política de izquierdas y progreso en el ámbito de la inmigración. 👇👇 https://t.co/ImWxqulrCE	0	0	0
23072	@ANC_Bombers @Orlik_Cat @JordiGraupera La imbecilidad de los imbeciles. Que pretenden esta escoria de irracionales. Desde el rey. Historicamente lo sabemos como mermados por endogamia de hibridos de anunankis. Pero el gobierno de mediocres y fanaticos que	0	0	0
23073	Mónica Oltra reclamará al Gobierno recursos para la atención a migrantes - CRISIS INMIGRACIÓN València, 6 ago (EFE).- La vicepresidenta del Gobierno valenciano, Mónica Oltra, reclamará esta tarde que haya una coo...- https://t.co/d5R2BmPr50 https://t.co/LS3ZaYTTaH	0	0	0
23074	Xdios odio a estos arabes q se extingan	1	0	1
23075	@anaisbernal Si no tienes cuenta en Suiza...no mereces la pena😢😢	0	0	0
23076	@CamilaArvayo Cállate todo te queda bien zorra te amo	0	0	0
23077	Por qué viene aca a tratar de enseñarnos moralidad HIJOS DE LA VALIENTE PUTA enseñen eso a sus hijos sobrinos no a personas que ni conocen	0	0	0
23078	@marfilag Tú eres una zorra con pecado original, no te puedes quedar embarazada como la Virgen.	1	1	1
23079	Mi novia es sevillista, es una puta más' canta Adán. Ahora vendrán hablándome de clases, de categorías y de 'piques'. No hay más preguntas, señoría. https://t.co/TXauHkGf0r	1	1	1
23080	Nos hicimos una pregunta el #17A de 2017 en #Barcelona. Otros muchos se la hicieron. ¿Con el mogollón de negros subsaharianos manteros que hay siempre en la Rambla, cómo es que ninguno fue arrasado por la furgoneta de Younes Abouyaaqoub? Ninguno entre los 15 muertos en Ramblas. https://t.co/2BPauvgb7Q	1	0	0
23081	El día ese que hablan de ataques violentos en la valla de Melilla, casualmente, casualmente, no había ONGs, ni otros testigos, casualmente...Oiga. y se da por buena la versión de la G.Civil, que conviene hacer... https://t.co/GQ8CobwiQA	0	0	0
23082	LA NUEVA ODISEA Una travesía a través del infierno para dejar atrás el fanatismo y la guerra.  La historia de los refugiados contada de manera brillante por Patrick Kingsley, corresponsal de migración de The Guardian. #refugiados #migración  https://t.co/JUglhRZi2d https://t.co/gkL5nQv4ex	0	0	0
23083	Rescatan a 61 indocumentados #Video https://t.co/FuduLWiOgO	0	0	0
